RegionName,Year,AvgHouseholdMedianIncome,AvgRent
"Chambersburg, PA",2014.0,53562.0,949.4247534943776
"Chambersburg, PA",2015.0,54681.0,942.2830045195128
"Chambersburg, PA",2016.0,56611.0,951.2220220832908
"Chambersburg, PA",2017.0,61498.5,1016.212485188033
"Chambersburg, PA",2018.0,61186.0,1301.8925736365345
"Chambersburg, PA",2020.0,66384.5,1275.8531940780974
"Chambersburg, PA",2021.0,70559.5,1378.2112423422332
"Champaign, IL",2012.0,51458.333333333336,1011.1424270752972
"Champaign, IL",2013.0,50542.333333333336,1038.1941185093826
"Champaign, IL",2014.0,50999.333333333336,1070.4324948979413
"Champaign, IL",2015.0,50582.666666666664,1070.242104944194
"Champaign, IL",2016.0,52506.666666666664,1074.5719397262044
"Champaign, IL",2017.0,52895.666666666664,1145.7586210376824
"Champaign, IL",2018.0,55093.0,1207.1779781646449
"Champaign, IL",2019.0,57118.333333333336,1173.648127535186
"Champaign, IL",2020.0,56272.0,1126.8138001427214
"Champaign, IL",2021.0,58458.666666666664,1176.5696728627038
"Charleston, SC",2013.0,44812.6,1267.5241753677235
"Charleston, SC",2014.0,46425.4,1327.4331272775405
"Charleston, SC",2015.0,47829.4,1368.5732250996489
"Charleston, SC",2016.0,51514.6,1440.96595535888
"Charleston, SC",2017.0,53774.2,1573.3208180557924
"Charleston, SC",2018.0,56691.0,1745.8373552156372
"Charleston, SC",2019.0,60575.4,1693.6832848169313
"Charleston, SC",2020.0,63378.6,1626.5777146544567
"Charleston, SC",2021.0,67852.2,1853.073869996484
"Charleston, WV",2012.0,39571.25,645.4462147063674
"Charleston, WV",2013.0,40787.5,635.1033114170066
"Charleston, WV",2014.0,42485.5,636.3947407730815
"Charleston, WV",2015.0,41927.5,626.1709580187638
"Charleston, WV",2016.0,41471.25,624.6620922514238
"Charleston, WV",2017.0,42720.5,648.6584207696303
"Charleston, WV",2018.0,41223.75,684.8066340897153
"Charleston, WV",2019.0,41261.25,669.3806390914402
"Charleston, WV",2021.0,48327.25,679.8547447426815
"Charlotte, NC",2012.0,48319.2,858.1960546184849
"Charlotte, NC",2013.0,49517.4,944.9845070373082
"Charlotte, NC",2014.0,52331.4,1087.24836397107
"Charlotte, NC",2015.0,54036.8,1102.5095834140743
"Charlotte, NC",2016.0,59450.0,1158.4235417345144
"Charlotte, NC",2017.0,60029.2,1278.3245235407423
"Charlotte, NC",2018.0,62952.2,1442.0885809716456
"Charlotte, NC",2019.0,65734.6,1458.0286387328658
"Charlotte, NC",2020.0,69669.6,1440.4105945297988
"Charlotte, NC",2021.0,71208.2,1649.117928548906
"Charlottesville, VA",2012.0,59169.6,1486.0500814141285
"Charlottesville, VA",2013.0,59468.4,1542.4504750468425
"Charlottesville, VA",2014.0,60541.4,1589.5386625567296
"Charlottesville, VA",2015.0,61581.5,1559.5753279304165
"Charlottesville, VA",2016.0,64042.5,1605.0108806098526
"Charlottesville, VA",2017.0,54290.2,1639.75901081112
"Charlottesville, VA",2018.0,55741.8,1896.688846921052
"Charlottesville, VA",2019.0,71176.75,1874.004802749079
"Charlottesville, VA",2020.0,59640.4,1811.061988043909
"Charlottesville, VA",2021.0,64016.8,1990.6993565464345
"Chattanooga, TN",2012.0,29130.6,889.6745692291083
"Chattanooga, TN",2013.0,29523.8,939.6912793265756
"Chattanooga, TN",2014.0,31306.6,998.2959356521052
"Chattanooga, TN",2015.0,30720.2,988.4803352023148
"Chattanooga, TN",2016.0,32431.2,1019.7274928610016
"Chattanooga, TN",2017.0,32101.8,1104.8443568326763
"Chattanooga, TN",2018.0,33263.0,1168.815815726564
"Chattanooga, TN",2019.0,35138.4,1173.925912431353
"Chattanooga, TN",2020.0,40200.4,1166.8671958444113
"Chattanooga, TN",2021.0,42915.2,1311.73455419297
"Cheyenne, WY",2014.0,58995.333333333336,1412.2108358333746
"Cheyenne, WY",2015.0,60179.666666666664,1464.5616953385331
"Cheyenne, WY",2016.0,60533.666666666664,1502.5792742666763
"Cheyenne, WY",2017.0,62848.666666666664,1611.9694706406872
"Cheyenne, WY",2018.0,63839.666666666664,1759.414845926813
"Cheyenne, WY",2019.0,66128.33333333333,1775.966726033368
"Cheyenne, WY",2020.0,68364.33333333333,1800.0631549171496
"Cheyenne, WY",2021.0,70887.0,1867.9905103798096
"Chicago, IL",2012.0,89353.0,1269.7725999960835
"Chicago, IL",2013.0,98109.2,1321.9409146433538
"Chicago, IL",2014.0,104974.6,1440.813582052907
"Chicago, IL",2015.0,104210.4,1469.9171100929805
"Chicago, IL",2016.0,115879.6,1520.5773474037078
"Chicago, IL",2017.0,117695.8,1620.91613931398
"Chicago, IL",2018.0,127909.4,1756.604976065399
"Chicago, IL",2019.0,128815.6,1723.3486476049527
"Chicago, IL",2020.0,128755.6,1662.6669354644202
"Chicago, IL",2021.0,130655.0,1775.616823855407
"Chico, CA",2014.0,46581.0,1439.8569949573791
"Chico, CA",2015.0,46620.333333333336,1473.254482207292
"Chico, CA",2016.0,47255.0,1546.550011361598
"Chico, CA",2017.0,50645.0,1707.8836008133442
"Chico, CA",2018.0,52632.666666666664,1901.7228883800856
"Chico, CA",2019.0,57328.0,1989.8991105995176
"Chico, CA",2020.0,60619.666666666664,1948.272959079571
"Chico, CA",2021.0,65216.0,2138.105230599562
"Cincinnati, OH",2012.0,26054.2,943.9563563580236
"Cincinnati, OH",2013.0,26789.6,985.651931087282
"Cincinnati, OH",2014.0,28262.4,1036.0957820304886
"Cincinnati, OH",2015.0,28692.0,1036.034390463525
"Cincinnati, OH",2016.0,29634.6,1071.329961789884
"Cincinnati, OH",2017.0,33662.8,1143.9543838064444
"Cincinnati, OH",2018.0,35605.0,1255.9015838572686
"Cincinnati, OH",2019.0,37703.4,1267.5848006127796
"Cincinnati, OH",2020.0,41650.6,1266.7596089164003
"Cincinnati, OH",2021.0,44405.4,1407.0648815587926
"Clarksville, TN",2013.0,49587.666666666664,941.6305241604788
"Clarksville, TN",2014.0,50739.0,957.8460399552972
"Clarksville, TN",2015.0,50590.666666666664,935.8284031713238
"Clarksville, TN",2016.0,52442.0,947.3769561506472
"Clarksville, TN",2017.0,55127.0,969.2068396249016
"Clarksville, TN",2018.0,57638.333333333336,1088.8908952847478
"Clarksville, TN",2019.0,58762.0,1082.124095257726
"Clarksville, TN",2020.0,62029.0,1093.1406005048386
"Clarksville, TN",2021.0,65480.333333333336,1190.7205298362503
"Cleveland, OH",2012.0,21377.8,847.41384618892
"Cleveland, OH",2013.0,21133.2,891.256504062911
"Cleveland, OH",2014.0,21295.0,933.551965724516
"Cleveland, OH",2015.0,20744.0,925.3146720899592
"Cleveland, OH",2016.0,21640.8,948.09210315882
"Cleveland, OH",2017.0,22674.2,1018.1632290715204
"Cleveland, OH",2018.0,23590.2,1111.5214239737743
"Cleveland, OH",2019.0,25154.6,1124.8062436175258
"Cleveland, OH",2020.0,26464.8,1083.507389871157
"Cleveland, OH",2021.0,27667.2,1189.9222019870515
"Cleveland, TN",2013.0,40851.666666666664,811.7030683638368
"Cleveland, TN",2014.0,41315.333333333336,849.8429478294905
"Cleveland, TN",2015.0,42017.666666666664,866.3152540014372
"Cleveland, TN",2016.0,43009.666666666664,893.8802959876166
"Cleveland, TN",2017.0,45753.333333333336,970.919691141362
"Cleveland, TN",2018.0,47134.666666666664,1076.114317059218
"Cleveland, TN",2019.0,50631.0,1077.266473111198
"Cleveland, TN",2020.0,50539.666666666664,1077.4824109453452
"Cleveland, TN",2021.0,55004.0,1220.3272815710063
"College Station, TX",2014.0,45574.0,1285.5840426380798
"College Station, TX",2015.0,45896.0,1333.8899048585383
"College Station, TX",2016.0,48084.0,1402.491130011571
"College Station, TX",2017.0,49828.0,1568.0151718761565
"College Station, TX",2018.0,52032.5,1682.60148273342
"College Station, TX",2019.0,54502.0,1669.9783408235426
"College Station, TX",2020.0,53167.5,1404.4554278527387
"College Station, TX",2021.0,55657.0,1640.7188019392304
"Colorado Springs, CO",2012.0,43454.6,1184.305317602555
"Colorado Springs, CO",2013.0,43749.6,1275.151311560303
"Colorado Springs, CO",2014.0,44294.2,1336.6327393292604
"Colorado Springs, CO",2015.0,43915.4,1369.7438780791272
"Colorado Springs, CO",2016.0,45599.0,1454.251157211439
"Colorado Springs, CO",2017.0,47894.0,1621.9015484447389
"Colorado Springs, CO",2018.0,49289.8,1849.777565408684
"Colorado Springs, CO",2019.0,52875.0,1870.217455785518
"Colorado Springs, CO",2020.0,56059.6,1858.6192878357904
"Colorado Springs, CO",2021.0,60851.0,2092.652147947962
"Columbia, MO",2015.0,45988.333333333336,1084.2259725384708
"Columbia, MO",2016.0,46717.666666666664,1096.9508553429366
"Columbia, MO",2017.0,49200.666666666664,1185.525082879646
"Columbia, MO",2018.0,50835.333333333336,1269.0000738250171
"Columbia, MO",2019.0,53025.666666666664,1251.6171718490407
"Columbia, MO",2020.0,54476.666666666664,1238.112446636511
"Columbia, MO",2021.0,57542.0,1363.0607103584657
"Columbia, SC",2012.0,39811.0,827.3689343450978
"Columbia, SC",2013.0,40303.8,838.1267656686138
"Columbia, SC",2014.0,39651.6,867.5793256859196
"Columbia, SC",2015.0,40825.0,853.2884841812514
"Columbia, SC",2016.0,42998.0,875.0498295384194
"Columbia, SC",2017.0,45015.4,936.9850215295036
"Columbia, SC",2018.0,45909.2,1016.6104563873076
"Columbia, SC",2019.0,48316.2,1027.2671176460628
"Columbia, SC",2020.0,48134.2,1009.5698451805056
"Columbia, SC",2021.0,49032.8,1093.4002904176232
"Columbus, GA",2012.0,31809.0,744.505743130757
"Columbus, GA",2013.0,30781.0,728.5378024984257
"Columbus, GA",2014.0,31583.2,719.5370268964784
"Columbus, GA",2015.0,31811.0,703.7873176328541
"Columbus, GA",2016.0,31067.0,703.779587756478
"Columbus, GA",2017.0,31439.8,747.0566770175996
"Columbus, GA",2018.0,33253.4,811.5560604611269
"Columbus, GA",2019.0,34474.0,807.7448302231579
"Columbus, GA",2020.0,36960.2,802.628239670887
"Columbus, GA",2021.0,39720.0,875.8874048265596
"Columbus, IN",2012.0,56138.5,820.1010978950085
"Columbus, IN",2013.0,55727.0,873.4629963961366
"Columbus, IN",2014.0,56641.5,907.1091948337444
"Columbus, IN",2016.0,56570.0,923.4990155600472
"Columbus, IN",2017.0,58025.0,977.4181034911026
"Columbus, IN",2018.0,58971.0,1069.6001019973626
"Columbus, IN",2019.0,63234.0,1081.4591341550329
"Columbus, IN",2020.0,66624.5,1071.7155651266874
"Columbus, IN",2021.0,70804.0,1170.001186696467
"Columbus, OH",2012.0,38751.0,915.5059561813364
"Columbus, OH",2013.0,39744.8,943.9167770604266
"Columbus, OH",2014.0,40403.2,1066.1626963126903
"Columbus, OH",2015.0,41659.4,1092.8950182148897
"Columbus, OH",2016.0,43007.4,1145.7899634212042
"Columbus, OH",2017.0,46507.0,1244.5023701941147
"Columbus, OH",2018.0,48566.2,1366.5357458097617
"Columbus, OH",2019.0,52035.0,1383.069251131839
"Columbus, OH",2020.0,54071.4,1390.0252347829628
"Columbus, OH",2021.0,58488.0,1527.6669772927005
"Corpus Christi, TX",2013.0,37214.8,969.0191767940246
"Corpus Christi, TX",2014.0,42434.6,1065.6570904705884
"Corpus Christi, TX",2015.0,38416.0,1102.669107740088
"Corpus Christi, TX",2016.0,44104.8,1144.1844023708782
"Corpus Christi, TX",2017.0,43200.2,1229.048644071556
"Corpus Christi, TX",2018.0,43310.8,1331.1499302159089
"Corpus Christi, TX",2019.0,39664.2,1298.509859682518
"Corpus Christi, TX",2020.0,38591.5,1281.9932294007035
"Corpus Christi, TX",2021.0,39189.5,1343.6624784585626
"Corvallis, OR",2012.0,29743.666666666668,1625.5702108162202
"Corvallis, OR",2015.0,45742.5,1857.7580452022903
"Corvallis, OR",2016.0,47566.5,1939.2770756677671
"Corvallis, OR",2017.0,49709.5,2146.539842023793
"Corvallis, OR",2018.0,52962.0,2406.6086191974405
"Corvallis, OR",2019.0,55676.0,2375.867342378873
"Corvallis, OR",2020.0,58033.0,2321.2322792455934
"Corvallis, OR",2021.0,60859.5,2551.390644980549
"Crestview, FL",2014.0,55269.0,1458.955672665223
"Crestview, FL",2015.0,57025.5,1458.6404191086222
"Crestview, FL",2016.0,58443.0,1484.9200621956695
"Crestview, FL",2017.0,58603.5,1592.754308666602
"Crestview, FL",2018.0,63178.0,1767.2922674186195
"Crestview, FL",2019.0,65181.5,1760.551544285494
"Crestview, FL",2020.0,64791.0,1762.180214684826
"Crestview, FL",2021.0,67473.5,2004.8694595253412
"Cumberland, MD",2012.0,38307.0,633.681849469998
"Cumberland, MD",2013.0,37262.0,647.2193631777196
"Cumberland, MD",2014.0,37788.0,706.3861591924498
"Cumberland, MD",2015.0,38223.0,692.0818558027773
"Cumberland, MD",2016.0,39329.0,655.3075124048156
"Cumberland, MD",2017.0,41667.0,691.2104229095395
"Cumberland, MD",2018.0,44375.0,752.2000529727569
"Cumberland, MD",2019.0,46498.0,779.4755751698298
"Cumberland, MD",2020.0,51793.0,762.6033873922248
"Cumberland, MD",2021.0,53122.0,818.6962488951303
"Dallas, TX",2013.0,69745.2,1182.079554324614
"Dallas, TX",2014.0,73481.4,1273.5719292702072
"Dallas, TX",2015.0,76474.8,1330.4205964725063
"Dallas, TX",2016.0,78627.6,1461.7060729509155
"Dallas, TX",2017.0,82405.4,1634.8625682786749
"Dallas, TX",2018.0,86838.2,1809.7661422303415
"Dallas, TX",2019.0,90864.0,1806.14482059974
"Dallas, TX",2020.0,93156.0,1764.908648955339
"Dallas, TX",2021.0,94054.4,1949.3461448402
"Dalton, GA",2013.0,39204.5,673.038251815141
"Dalton, GA",2014.0,39365.0,731.3393024338906
"Dalton, GA",2016.0,41285.0,760.0288112805912
"Dalton, GA",2017.0,43988.0,845.8858561951988
"Dalton, GA",2018.0,46498.0,937.8084975591722
"Dalton, GA",2019.0,47224.5,946.7458259035046
"Dalton, GA",2020.0,48467.5,936.1128215558614
"Dalton, GA",2021.0,51179.5,1045.7136456712062
"Danville, IL",2013.0,41782.5,400.1518102295002
"Danville, IL",2014.0,46899.0,530.3281881104987
"Danville, IL",2015.0,47837.0,524.2832074005137
"Danville, IL",2017.0,49327.0,545.2208471646786
"Danville, IL",2020.0,53894.5,535.9405217366693
"Danville, IL",2021.0,59821.0,560.487097017496
"Daphne, AL",2013.0,70135.0,1156.0387598336797
"Daphne, AL",2015.0,72898.5,1236.980877767245
"Daphne, AL",2016.0,74626.0,1279.7143790167015
"Daphne, AL",2017.0,76603.5,1362.618916070128
"Daphne, AL",2018.0,81433.5,1494.2885550809958
"Daphne, AL",2019.0,85913.5,1485.9964072833818
"Daphne, AL",2020.0,84842.5,1481.6546113303375
"Daphne, AL",2021.0,90346.0,1684.0947140190074
"Davenport, IA",2012.0,37817.0,833.5702913655742
"Davenport, IA",2013.0,37541.4,767.0418954460425
"Davenport, IA",2014.0,38439.8,875.8305107266234
"Davenport, IA",2015.0,41757.0,919.9548900248702
"Davenport, IA",2016.0,42227.8,927.1247372455716
"Davenport, IA",2017.0,43084.4,965.619699790494
"Davenport, IA",2018.0,43715.0,1037.563167615457
"Davenport, IA",2019.0,45017.4,1027.591914927583
"Davenport, IA",2020.0,45930.2,998.8072121051138
"Davenport, IA",2021.0,49309.8,1041.3466103585383
"Decatur, AL",2012.0,46243.5,621.1125234155692
"Decatur, AL",2013.0,43734.5,763.3350949898585
"Decatur, AL",2014.0,45895.5,802.7724243258632
"Decatur, AL",2015.0,44481.0,791.5850224344213
"Decatur, AL",2016.0,44925.5,791.6663624858529
"Decatur, AL",2017.0,45551.5,844.9400434002815
"Decatur, AL",2019.0,50031.0,938.043116492062
"Decatur, AL",2020.0,51781.5,940.8622466553024
"Decatur, AL",2021.0,55614.5,1046.1194875326075
"Decatur, IL",2012.0,34342.0,623.1053824948204
"Decatur, IL",2013.0,33886.5,638.5748867985784
"Decatur, IL",2014.0,34050.25,642.5960681723672
"Decatur, IL",2015.0,35009.5,641.2052209473035
"Decatur, IL",2016.0,35702.25,647.7708449530011
"Decatur, IL",2017.0,37310.0,651.6105410869923
"Decatur, IL",2018.0,37703.5,677.5008487443428
"Decatur, IL",2019.0,38515.0,678.0351205981203
"Decatur, IL",2020.0,40102.0,654.005384249187
"Decatur, IL",2021.0,40717.5,688.1625466345798
"Deltona, FL",2014.0,44797.5,1016.6353029376992
"Deltona, FL",2015.0,42651.5,1057.2267408802118
"Deltona, FL",2016.0,44520.5,1130.8771042021506
"Deltona, FL",2017.0,46740.0,1258.3285522789351
"Deltona, FL",2018.0,49638.0,1427.632120237903
"Deltona, FL",2019.0,53269.0,1437.2349146315512
"Deltona, FL",2020.0,57718.0,1418.817932753285
"Deltona, FL",2021.0,63109.0,1582.9506630096355
"Denver, CO",2012.0,49395.2,1339.2789635320205
"Denver, CO",2013.0,50628.8,1514.0041626323364
"Denver, CO",2014.0,52444.0,1686.6159564194256
"Denver, CO",2015.0,52605.4,1829.179688135711
"Denver, CO",2016.0,55116.0,1994.4943765073804
"Denver, CO",2017.0,60356.0,2253.6843783487748
"Denver, CO",2018.0,63833.6,2527.868353270325
"Denver, CO",2019.0,69222.8,2502.173757784949
"Denver, CO",2020.0,75592.8,2448.2114316983866
"Denver, CO",2021.0,79133.0,2720.947198781921
"Des Moines, IA",2012.0,42367.333333333336,968.8228556314752
"Des Moines, IA",2013.0,44700.666666666664,1038.83439504088
"Des Moines, IA",2014.0,43862.666666666664,1166.6789743828124
"Des Moines, IA",2015.0,43250.0,1198.8828408715672
"Des Moines, IA",2016.0,44529.666666666664,1248.707149208798
"Des Moines, IA",2017.0,47422.666666666664,1359.6928464310645
"Des Moines, IA",2018.0,51207.333333333336,1476.2770746404285
"Des Moines, IA",2019.0,54563.0,1465.6040280617735
"Des Moines, IA",2020.0,56609.333333333336,1425.7852378202488
"Des Moines, IA",2021.0,58691.666666666664,1504.1224364436096
"Detroit, MI",2012.0,22088.6,675.505030051563
"Detroit, MI",2013.0,21017.8,1006.113442067441
"Detroit, MI",2014.0,20472.0,767.4402901581203
"Detroit, MI",2015.0,21073.8,939.100118061072
"Detroit, MI",2016.0,22099.2,975.2580486884845
"Detroit, MI",2017.0,23471.4,1025.4717401575458
"Detroit, MI",2018.0,24861.8,1186.9644396715164
"Detroit, MI",2019.0,25996.0,1208.0252272648877
"Detroit, MI",2020.0,28253.4,1215.2354958392427
"Detroit, MI",2021.0,30449.2,1264.7394940532856
"Dothan, AL",2012.0,46941.666666666664,673.5841664977934
"Dothan, AL",2013.0,46331.333333333336,697.546243006005
"Dothan, AL",2014.0,46081.333333333336,732.9462197284682
"Dothan, AL",2015.0,46887.666666666664,724.4771767852229
"Dothan, AL",2016.0,46321.666666666664,735.4257805228173
"Dothan, AL",2017.0,46975.666666666664,771.0306709442334
"Dothan, AL",2018.0,49471.0,815.3277555401514
"Dothan, AL",2019.0,51460.0,800.6063930650538
"Dothan, AL",2020.0,53859.0,788.7847276231288
"Dothan, AL",2021.0,55520.0,834.8505101167674
"Dover, DE",2014.0,51684.0,1105.4785803825569
"Dover, DE",2015.0,50931.0,1124.3343210869632
"Dover, DE",2016.0,51333.5,1153.4568930177595
"Dover, DE",2017.0,53836.5,1223.179759348987
"Dover, DE",2018.0,54679.0,1332.472843161269
"Dover, DE",2019.0,54548.0,1323.3915402805835
"Dover, DE",2020.0,54894.0,1298.0172916777708
"Dover, DE",2021.0,57834.5,1456.7958639326637
"Dubuque, IA",2014.0,58282.0,1082.7298491480813
"Dubuque, IA",2015.0,58180.0,1080.40323302191
"Dubuque, IA",2016.0,59869.333333333336,1091.9387574204795
"Dubuque, IA",2017.0,63016.0,1159.2070670849089
"Dubuque, IA",2018.0,64965.0,1244.0970523986732
"Dubuque, IA",2019.0,68069.0,1243.2061954798316
"Dubuque, IA",2020.0,70042.66666666667,1215.4682021449476
"Dubuque, IA",2021.0,72851.66666666667,1266.1715728496847
"Duluth, MN",2012.0,42216.2,823.6094320190224
"Duluth, MN",2013.0,43311.0,872.1712897711341
"Duluth, MN",2014.0,43727.2,919.2992362551528
"Duluth, MN",2015.0,43808.2,912.8362088069684
"Duluth, MN",2016.0,44611.8,912.1073067660788
"Duluth, MN",2017.0,46993.6,997.8250714981268
"Duluth, MN",2018.0,51019.6,1072.415057091153
"Duluth, MN",2019.0,52432.6,1078.626530657136
"Duluth, MN",2020.0,55772.8,1069.0397326242316
"Duluth, MN",2021.0,60316.0,1158.3309199972357
"Durham, NC",2013.0,42286.25,1150.027985595949
"Durham, NC",2014.0,42632.0,1298.6275855416814
"Durham, NC",2015.0,43374.5,1308.5109062690935
"Durham, NC",2016.0,45363.0,1353.7399562840676
"Durham, NC",2017.0,46647.5,1468.1217688447584
"Durham, NC",2018.0,49005.0,1658.225246731755
"Durham, NC",2019.0,52046.75,1639.952193365406
"Durham, NC",2020.0,54865.0,1605.7362616920734
"Durham, NC",2021.0,59242.75,1802.638053674231
"East Stroudsburg, PA",2014.0,60606.0,1184.3853183889023
"East Stroudsburg, PA",2015.0,57833.0,1153.970916859622
"East Stroudsburg, PA",2016.0,60382.5,863.7956008505712
"East Stroudsburg, PA",2017.0,63509.5,1205.624750189928
"East Stroudsburg, PA",2018.0,65567.0,1305.942137615426
"East Stroudsburg, PA",2019.0,64564.5,1330.9948299924315
"East Stroudsburg, PA",2020.0,70407.0,1285.7718553932802
"East Stroudsburg, PA",2021.0,75157.0,1507.55297058547
"Eau Claire, WI",2012.0,48182.0,943.4930175915
"Eau Claire, WI",2013.0,47985.0,1008.7227813266154
"Eau Claire, WI",2014.0,47818.5,1042.1013327908015
"Eau Claire, WI",2015.0,48737.5,1043.3988673944807
"Eau Claire, WI",2016.0,50106.0,1082.1536677084212
"Eau Claire, WI",2017.0,51280.0,1194.2273666215592
"Eau Claire, WI",2018.0,55174.5,1317.888520296844
"Eau Claire, WI",2019.0,59092.5,1303.403640090692
"Eau Claire, WI",2020.0,62344.0,1316.184130790843
"Eau Claire, WI",2021.0,64154.0,1442.645913366924
"El Centro, CA",2014.0,42206.0,1080.510860818638
"El Centro, CA",2015.0,40878.0,1138.3002290152626
"El Centro, CA",2016.0,42476.0,1223.3545380376002
"El Centro, CA",2017.0,43842.0,1336.648793724002
"El Centro, CA",2018.0,46648.0,1487.4150430021564
"El Centro, CA",2019.0,48290.0,1496.6873735525412
"El Centro, CA",2020.0,47614.0,1484.1755895430554
"El Centro, CA",2021.0,48888.0,1603.2203536462914
"El Paso, TX",2015.0,25914.4,962.5058225379076
"El Paso, TX",2016.0,25758.4,964.0148729585808
"El Paso, TX",2017.0,26814.2,1020.5804006513184
"El Paso, TX",2018.0,27258.0,1094.0986929063754
"El Paso, TX",2019.0,28297.6,1082.8177756488697
"El Paso, TX",2020.0,27060.2,1061.3444082638644
"El Paso, TX",2021.0,28440.0,1168.6042990256583
"Elizabethtown, KY",2012.0,48411.0,791.1668185165894
"Elizabethtown, KY",2013.0,47822.0,816.2341567899193
"Elizabethtown, KY",2015.0,51874.0,772.6671707975861
"Elizabethtown, KY",2016.0,52982.0,773.0810525885945
"Elizabethtown, KY",2017.0,56078.0,801.9424850691115
"Elizabethtown, KY",2018.0,55314.0,889.1809539333358
"Elizabethtown, KY",2019.0,57680.0,929.670779445628
"Elizabethtown, KY",2020.0,60130.0,915.1164321391974
"Elkhart, IN",2012.0,41113.333333333336,681.4531231649304
"Elkhart, IN",2013.0,40435.666666666664,731.4508692196204
"Elkhart, IN",2014.0,41807.333333333336,778.0383963218998
"Elkhart, IN",2016.0,44629.666666666664,820.7313022120155
"Elkhart, IN",2017.0,46948.333333333336,897.7133115606367
"Elkhart, IN",2018.0,49638.0,1014.2376522307022
"Elkhart, IN",2019.0,50822.333333333336,1025.618806739494
"Elkhart, IN",2020.0,50676.666666666664,1008.2933499053712
"Elkhart, IN",2021.0,53442.333333333336,1120.3716580666603
"Elmira, NY",2017.0,45566.5,729.8537205764302
"Enid, OK",2012.0,42723.0,563.8774855537126
"Enid, OK",2013.0,43813.0,600.3100261501766
"Enid, OK",2014.0,46213.0,636.2121311213895
"Enid, OK",2015.0,47690.5,659.0414317795502
"Enid, OK",2016.0,49295.0,65094.59938981434
"Enid, OK",2017.0,49585.5,733.8889413985703
"Enid, OK",2019.0,52938.0,746.5279147082862
"Enid, OK",2020.0,52985.5,719.1817889528826
"Enid, OK",2021.0,57513.0,750.6715102983854
"Erie, PA",2012.0,31974.6,673.9933573657244
"Erie, PA",2013.0,31184.2,713.2545091200979
"Erie, PA",2014.0,31518.6,873.1729159955931
"Erie, PA",2015.0,31478.2,772.7217556279775
"Erie, PA",2016.0,31598.6,921.88312710892
"Erie, PA",2017.0,32683.2,964.115105147524
"Erie, PA",2018.0,33979.6,1031.140191805013
"Erie, PA",2019.0,34721.8,961.9192538332665
"Erie, PA",2020.0,34834.2,802.3333735463715
"Erie, PA",2021.0,36645.0,1020.194184246216
"Eugene, OR",2012.0,41538.4,1180.4312269509871
"Eugene, OR",2013.0,43274.2,1286.0127358143504
"Eugene, OR",2014.0,43695.0,1404.7806312150103
"Eugene, OR",2015.0,43170.0,1438.4930634078585
"Eugene, OR",2016.0,45637.0,1514.4882135249077
"Eugene, OR",2017.0,48344.6,1680.316652866359
"Eugene, OR",2018.0,50925.4,1889.1058458645768
"Eugene, OR",2019.0,52456.8,1901.7998823107937
"Eugene, OR",2020.0,54340.4,1897.5206895025528
"Eugene, OR",2021.0,58643.4,2151.4701156121623
"Evansville, IN",2012.0,35077.2,686.2720875590202
"Evansville, IN",2013.0,36961.6,718.6636862438796
"Evansville, IN",2014.0,34445.4,748.8297090233827
"Evansville, IN",2016.0,35824.2,768.4361429733522
"Evansville, IN",2017.0,38564.8,822.4037382557658
"Evansville, IN",2018.0,40842.0,905.5761349011922
"Evansville, IN",2019.0,53928.2,898.5612125633716
"Evansville, IN",2020.0,44728.25,878.7918317022078
"Evansville, IN",2021.0,47732.2,954.0902864496958
"Fairbanks, AK",2014.0,72552.0,1479.7696923165151
"Fairbanks, AK",2015.0,71733.33333333333,1461.9252315233546
"Fairbanks, AK",2016.0,75224.66666666667,1519.332176368138
"Fairbanks, AK",2017.0,76317.66666666667,1607.7498291824922
"Fairbanks, AK",2018.0,77473.0,1754.7689296451308
"Fairbanks, AK",2020.0,77199.0,1698.8017526345384
"Fairbanks, AK",2021.0,104531.5,1720.0322674086644
"Fargo, ND",2012.0,48079.333333333336,1208.369936896299
"Fargo, ND",2013.0,49553.666666666664,1213.259484942994
"Fargo, ND",2014.0,50114.0,1283.1701691881944
"Fargo, ND",2015.0,49851.333333333336,1364.1021778115908
"Fargo, ND",2016.0,51487.666666666664,1437.8204516117955
"Fargo, ND",2017.0,53693.666666666664,1546.345777980635
"Fargo, ND",2018.0,56888.333333333336,1663.8350702705368
"Fargo, ND",2019.0,57357.0,1637.8284940604815
"Fargo, ND",2020.0,60335.333333333336,1581.1846064814606
"Fargo, ND",2021.0,62710.666666666664,1621.1261242457313
"Farmington, NM",2012.0,61693.5,913.5545580707836
"Farmington, NM",2013.0,61664.5,962.3958263828108
"Farmington, NM",2014.0,63731.5,1009.3150250297114
"Farmington, NM",2015.0,62364.0,1034.4264869249998
"Farmington, NM",2016.0,61273.5,1017.2259159444098
"Farmington, NM",2017.0,61083.5,1067.1069414337578
"Farmington, NM",2020.0,59129.5,1062.863220909352
"Farmington, NM",2021.0,57498.0,1082.938015282268
"Fayetteville, AR",2012.0,40925.333333333336,852.7401375812566
"Fayetteville, AR",2013.0,41239.333333333336,948.9367856159694
"Fayetteville, AR",2014.0,42320.666666666664,993.095526763596
"Fayetteville, AR",2015.0,43523.333333333336,1010.1073714138504
"Fayetteville, AR",2016.0,44766.666666666664,1055.930163887762
"Fayetteville, AR",2017.0,46830.0,1163.28980241848
